"Date.Day","Date.Month","Date.Year","Data.Cases","Data.Deaths","Location.Country","Location.Code","Data.Population","Location.Continent","Data.Rate"
"10","9","2020","7","0","Sri_Lanka","LKA","21323734","Asia","0.76440646"
"9","9","2020","17","0","Sri_Lanka","LKA","21323734","Asia","0.79254412"
"8","9","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.76909607"
"7","9","2020","2","0","Sri_Lanka","LKA","21323734","Asia","0.79723373"
"6","9","2020","6","0","Sri_Lanka","LKA","21323734","Asia","0.81599217"
"5","9","2020","4","0","Sri_Lanka","LKA","21323734","Asia","0.81599217"
"4","9","2020","10","0","Sri_Lanka","LKA","21323734","Asia","0.90509476"
"3","9","2020","9","0","Sri_Lanka","LKA","21323734","Asia","0.93323243"
"2","9","2020","43","0","Sri_Lanka","LKA","21323734","Asia","0.89102593"
"1","9","2020","37","0","Sri_Lanka","LKA","21323734","Asia","0.69875192"
"31","8","2020","17","0","Sri_Lanka","LKA","21323734","Asia","0.55806361"
"30","8","2020","6","0","Sri_Lanka","LKA","21323734","Asia","0.49240907"
"29","8","2020","3","0","Sri_Lanka","LKA","21323734","Asia","0.48302985"
"28","8","2020","2","0","Sri_Lanka","LKA","21323734","Asia","0.48771946"
"27","8","2020","13","0","Sri_Lanka","LKA","21323734","Asia","0.48302985"
"26","8","2020","12","0","Sri_Lanka","LKA","21323734","Asia","0.42675453"
"25","8","2020","6","0","Sri_Lanka","LKA","21323734","Asia","0.4126857"
"24","8","2020","6","0","Sri_Lanka","LKA","21323734","Asia","0.51116751"
"23","8","2020","6","1","Sri_Lanka","LKA","21323734","Asia","0.49709868"
"22","8","2020","23","0","Sri_Lanka","LKA","21323734","Asia","0.47834024"
"21","8","2020","16","0","Sri_Lanka","LKA","21323734","Asia","0.3704792"
"20","8","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.29544544"
"19","8","2020","2","0","Sri_Lanka","LKA","21323734","Asia","0.31889349"
"18","8","2020","7","0","Sri_Lanka","LKA","21323734","Asia","0.33765193"
"17","8","2020","3","0","Sri_Lanka","LKA","21323734","Asia","0.32827271"
"16","8","2020","4","0","Sri_Lanka","LKA","21323734","Asia","0.35172076"
"15","8","2020","4","0","Sri_Lanka","LKA","21323734","Asia","0.33296232"
"14","8","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.31889349"
"13","8","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.32827271"
"12","8","2020","9","0","Sri_Lanka","LKA","21323734","Asia","0.32827271"
"11","8","2020","27","0","Sri_Lanka","LKA","21323734","Asia","0.30951427"
"10","8","2020","3","0","Sri_Lanka","LKA","21323734","Asia","0.29075583"
"9","8","2020","2","0","Sri_Lanka","LKA","21323734","Asia","0.33296232"
"8","8","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.35172076"
"7","8","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.40330648"
"6","8","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.40799609"
"5","8","2020","6","0","Sri_Lanka","LKA","21323734","Asia","0.48771946"
"4","8","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.4595818"
"3","8","2020","8","0","Sri_Lanka","LKA","21323734","Asia","0.46427141"
"2","8","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.52054673"
"1","8","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.553374"
"31","7","2020","3","0","Sri_Lanka","LKA","21323734","Asia","0.59558049"
"30","7","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.64247659"
"29","7","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.67999348"
"28","7","2020","23","0","Sri_Lanka","LKA","21323734","Asia","0.74564802"
"27","7","2020","12","0","Sri_Lanka","LKA","21323734","Asia","0.77378568"
"26","7","2020","6","0","Sri_Lanka","LKA","21323734","Asia","1.21460904"
"25","7","2020","11","0","Sri_Lanka","LKA","21323734","Asia","1.45377916"
"24","7","2020","1","0","Sri_Lanka","LKA","21323734","Asia","1.8899129"
"23","7","2020","22","0","Sri_Lanka","LKA","21323734","Asia","3.0857635"
"22","7","2020","0","0","Sri_Lanka","LKA","21323734","Asia","3.04355701"
"21","7","2020","6","0","Sri_Lanka","LKA","21323734","Asia","3.05762584"
"20","7","2020","20","0","Sri_Lanka","LKA","21323734","Asia","3.0388674"
"19","7","2020","7","0","Sri_Lanka","LKA","21323734","Asia","2.95445441"
"18","7","2020","10","0","Sri_Lanka","LKA","21323734","Asia","2.94507519"
"17","7","2020","13","0","Sri_Lanka","LKA","21323734","Asia","2.91224792"
"16","7","2020","9","0","Sri_Lanka","LKA","21323734","Asia","2.90755831"
"15","7","2020","19","0","Sri_Lanka","LKA","21323734","Asia","2.89817909"
"14","7","2020","29","0","Sri_Lanka","LKA","21323734","Asia","2.83252455"
"13","7","2020","106","0","Sri_Lanka","LKA","21323734","Asia","2.7199739"
"12","7","2020","57","0","Sri_Lanka","LKA","21323734","Asia","2.24163367"
"11","7","2020","104","0","Sri_Lanka","LKA","21323734","Asia","2.06342848"
"10","7","2020","256","0","Sri_Lanka","LKA","21323734","Asia","1.59446746"
"9","7","2020","13","0","Sri_Lanka","LKA","21323734","Asia","0.43613375"
"8","7","2020","3","0","Sri_Lanka","LKA","21323734","Asia","0.42206492"
"7","7","2020","2","0","Sri_Lanka","LKA","21323734","Asia","0.59558049"
"6","7","2020","2","0","Sri_Lanka","LKA","21323734","Asia","0.59089088"
"5","7","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.58151166"
"4","7","2020","3","0","Sri_Lanka","LKA","21323734","Asia","0.55806361"
"3","7","2020","12","0","Sri_Lanka","LKA","21323734","Asia","0.55806361"
"2","7","2020","7","0","Sri_Lanka","LKA","21323734","Asia","0.60964932"
"1","7","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.61902854"
"30","6","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.64247659"
"29","6","2020","4","0","Sri_Lanka","LKA","21323734","Asia","0.69406231"
"28","6","2020","19","0","Sri_Lanka","LKA","21323734","Asia","0.69875192"
"27","6","2020","4","0","Sri_Lanka","LKA","21323734","Asia","0.62840776"
"26","6","2020","9","0","Sri_Lanka","LKA","21323734","Asia","0.62371815"
"25","6","2020","10","0","Sri_Lanka","LKA","21323734","Asia","0.61902854"
"24","6","2020","40","0","Sri_Lanka","LKA","21323734","Asia","0.61902854"
"23","6","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.44082336"
"22","6","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.53930517"
"21","6","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.63778698"
"20","6","2020","3","0","Sri_Lanka","LKA","21323734","Asia","0.69875192"
"19","6","2020","23","0","Sri_Lanka","LKA","21323734","Asia","0.70344153"
"18","6","2020","9","0","Sri_Lanka","LKA","21323734","Asia","0.82068178"
"17","6","2020","10","0","Sri_Lanka","LKA","21323734","Asia","1.08798956"
"16","6","2020","16","0","Sri_Lanka","LKA","21323734","Asia","1.22867787"
"15","6","2020","5","0","Sri_Lanka","LKA","21323734","Asia","1.20054021"
"14","6","2020","4","0","Sri_Lanka","LKA","21323734","Asia","1.23805709"
"13","6","2020","3","0","Sri_Lanka","LKA","21323734","Asia","1.51005448"
"12","6","2020","8","0","Sri_Lanka","LKA","21323734","Asia","1.62729473"
"11","6","2020","10","0","Sri_Lanka","LKA","21323734","Asia","1.87584407"
"10","6","2020","2","0","Sri_Lanka","LKA","21323734","Asia","2.5323895"
"9","6","2020","22","0","Sri_Lanka","LKA","21323734","Asia","3.16548687"
"8","6","2020","21","0","Sri_Lanka","LKA","21323734","Asia","3.25458946"
"7","6","2020","13","0","Sri_Lanka","LKA","21323734","Asia","3.39996738"
"6","6","2020","4","0","Sri_Lanka","LKA","21323734","Asia","3.43748426"
"5","6","2020","48","0","Sri_Lanka","LKA","21323734","Asia","3.47969075"
"4","6","2020","66","0","Sri_Lanka","LKA","21323734","Asia","3.38120894"
"3","6","2020","40","0","Sri_Lanka","LKA","21323734","Asia","3.07638428"
"2","6","2020","10","1","Sri_Lanka","LKA","21323734","Asia","3.05293623"
"1","6","2020","13","0","Sri_Lanka","LKA","21323734","Asia","3.05762584"
"31","5","2020","62","0","Sri_Lanka","LKA","21323734","Asia","3.09514272"
"30","5","2020","28","0","Sri_Lanka","LKA","21323734","Asia","2.92162714"
"29","5","2020","61","0","Sri_Lanka","LKA","21323734","Asia","2.83721416"
"28","5","2020","150","0","Sri_Lanka","LKA","21323734","Asia","2.59804404"
"27","5","2020","137","0","Sri_Lanka","LKA","21323734","Asia","2.01653238"
"26","5","2020","41","1","Sri_Lanka","LKA","21323734","Asia","1.46784799"
"25","5","2020","52","0","Sri_Lanka","LKA","21323734","Asia","1.30371163"
"24","5","2020","21","0","Sri_Lanka","LKA","21323734","Asia","1.13488566"
"23","5","2020","13","0","Sri_Lanka","LKA","21323734","Asia","1.09267917"
"22","5","2020","27","0","Sri_Lanka","LKA","21323734","Asia","1.08329995"
"21","5","2020","1","0","Sri_Lanka","LKA","21323734","Asia","1.08329995"
"20","5","2020","35","0","Sri_Lanka","LKA","21323734","Asia","1.20054021"
"19","5","2020","11","0","Sri_Lanka","LKA","21323734","Asia","1.11143761"
"18","5","2020","21","0","Sri_Lanka","LKA","21323734","Asia","1.23336748"
"17","5","2020","25","0","Sri_Lanka","LKA","21323734","Asia","1.1958506"
"16","5","2020","10","0","Sri_Lanka","LKA","21323734","Asia","1.14895449"
"15","5","2020","10","0","Sri_Lanka","LKA","21323734","Asia","1.21929865"
"14","5","2020","26","0","Sri_Lanka","LKA","21323734","Asia","1.24743631"
"13","5","2020","20","0","Sri_Lanka","LKA","21323734","Asia","1.26619475"
"12","5","2020","6","0","Sri_Lanka","LKA","21323734","Asia","1.31778046"
"11","5","2020","16","0","Sri_Lanka","LKA","21323734","Asia","1.59446746"
"10","5","2020","12","0","Sri_Lanka","LKA","21323734","Asia","1.80549992"
"9","5","2020","11","0","Sri_Lanka","LKA","21323734","Asia","1.94618822"
"8","5","2020","27","0","Sri_Lanka","LKA","21323734","Asia","2.13846224"
"7","5","2020","26","0","Sri_Lanka","LKA","21323734","Asia","2.19004795"
"6","5","2020","16","1","Sri_Lanka","LKA","21323734","Asia","2.16191029"
"5","5","2020","37","1","Sri_Lanka","LKA","21323734","Asia","2.11501419"
"4","5","2020","13","0","Sri_Lanka","LKA","21323734","Asia","1.98370511"
"3","5","2020","15","0","Sri_Lanka","LKA","21323734","Asia","2.11501419"
"2","5","2020","25","0","Sri_Lanka","LKA","21323734","Asia","2.09156614"
"1","5","2020","16","0","Sri_Lanka","LKA","21323734","Asia","2.00246355"
"30","4","2020","30","0","Sri_Lanka","LKA","21323734","Asia","1.93211939"
"29","4","2020","31","0","Sri_Lanka","LKA","21323734","Asia","1.81018953"
"28","4","2020","65","0","Sri_Lanka","LKA","21323734","Asia","1.73515577"
"27","4","2020","61","0","Sri_Lanka","LKA","21323734","Asia","1.46784799"
"26","4","2020","42","0","Sri_Lanka","LKA","21323734","Asia","1.23336748"
"25","4","2020","52","0","Sri_Lanka","LKA","21323734","Asia","1.04578307"
"24","4","2020","38","0","Sri_Lanka","LKA","21323734","Asia","0.83475061"
"23","4","2020","20","0","Sri_Lanka","LKA","21323734","Asia","0.66123504"
"22","4","2020","6","0","Sri_Lanka","LKA","21323734","Asia","0.58620127"
"21","4","2020","9","0","Sri_Lanka","LKA","21323734","Asia","0.59089088"
"20","4","2020","41","0","Sri_Lanka","LKA","21323734","Asia","0.60495971"
"19","4","2020","10","0","Sri_Lanka","LKA","21323734","Asia","0.44551297"
"18","4","2020","6","0","Sri_Lanka","LKA","21323734","Asia","0.43613375"
"17","4","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.42206492"
"16","4","2020","4","0","Sri_Lanka","LKA","21323734","Asia","0.44082336"
"15","4","2020","15","0","Sri_Lanka","LKA","21323734","Asia","0.52054673"
"14","4","2020","8","0","Sri_Lanka","LKA","21323734","Asia","0.4595818"
"13","4","2020","11","0","Sri_Lanka","LKA","21323734","Asia","0.42206492"
"12","4","2020","2","0","Sri_Lanka","LKA","21323734","Asia","0.39392725"
"11","4","2020","7","0","Sri_Lanka","LKA","21323734","Asia","0.42675453"
"10","4","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.39392725"
"9","4","2020","4","1","Sri_Lanka","LKA","21323734","Asia","0.40799609"
"8","4","2020","7","1","Sri_Lanka","LKA","21323734","Asia","0.38923764"
"7","4","2020","12","0","Sri_Lanka","LKA","21323734","Asia","0.37985842"
"6","4","2020","7","0","Sri_Lanka","LKA","21323734","Asia","0.3704792"
"5","4","2020","8","1","Sri_Lanka","LKA","21323734","Asia","0.37985842"
"4","4","2020","3","1","Sri_Lanka","LKA","21323734","Asia","0.39861687"
"3","4","2020","5","1","Sri_Lanka","LKA","21323734","Asia","0.44551297"
"2","4","2020","21","0","Sri_Lanka","LKA","21323734","Asia","0.47365063"
"1","4","2020","2","1","Sri_Lanka","LKA","21323734","Asia","0.37516881"
"31","3","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.42675453"
"30","3","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.47365063"
"29","3","2020","9","1","Sri_Lanka","LKA","21323734","Asia","0.48771946"
"28","3","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.46896102"
"27","3","2020","4","0","Sri_Lanka","LKA","21323734","Asia","0.48302985"
"26","3","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.46896102"
"25","3","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.47365063"
"24","3","2020","10","0","Sri_Lanka","LKA","21323734","Asia","0.45020258"
"23","3","2020","9","0","Sri_Lanka","LKA","21323734","Asia","0.40330648"
"22","3","2020","12","0","Sri_Lanka","LKA","21323734","Asia","0.36109998"
"21","3","2020","13","0","Sri_Lanka","LKA","21323734","Asia","0.30482466"
"20","3","2020","11","0","Sri_Lanka","LKA","21323734","Asia","0.24385973"
"19","3","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.19227402"
"18","3","2020","13","0","Sri_Lanka","LKA","21323734","Asia","0.19227402"
"17","3","2020","10","0","Sri_Lanka","LKA","21323734","Asia","0.13130908"
"16","3","2020","8","0","Sri_Lanka","LKA","21323734","Asia","0.08441298"
"15","3","2020","5","0","Sri_Lanka","LKA","21323734","Asia","0.0468961"
"14","3","2020","3","0","Sri_Lanka","LKA","21323734","Asia","0.02344805"
"13","3","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.00937922"
"12","3","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"2","3","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"1","3","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"29","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"28","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"27","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"26","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"25","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"24","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"23","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"22","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"21","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"20","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"19","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"18","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"17","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"16","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"15","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"14","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"13","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"12","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"11","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"10","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"9","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"8","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"7","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"6","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"5","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"4","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"3","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"2","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"1","2","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"31","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"30","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"29","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"28","1","2020","1","0","Sri_Lanka","LKA","21323734","Asia","0.00468961"
"27","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"26","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"25","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"24","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"23","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"22","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"21","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"20","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"19","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"18","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"17","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"16","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"15","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"14","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"13","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"12","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"11","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"10","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"9","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"8","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"7","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"6","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"5","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"4","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"3","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"2","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"1","1","2020","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"31","12","2019","0","0","Sri_Lanka","LKA","21323734","Asia","0.0"
"5","11","2020","77","0","Sudan","SDN","42813237","Africa","0.51152404"
"4","11","2020","47","0","Sudan","SDN","42813237","Africa","0.33167312"
"3","11","2020","0","0","Sudan","SDN","42813237","Africa","0.2849586"
"2","11","2020","54","0","Sudan","SDN","42813237","Africa","0.29897296"
"1","11","2020","0","0","Sudan","SDN","42813237","Africa","0.17284374"
"31","10","2020","0","0","Sudan","SDN","42813237","Africa","0.17284374"
"30","10","2020","0","0","Sudan","SDN","42813237","Africa","0.17284374"
"29","10","2020","0","0","Sudan","SDN","42813237","Africa","0.17284374"
"28","10","2020","18","0","Sudan","SDN","42813237","Africa","0.17284374"
"27","10","2020","5","0","Sudan","SDN","42813237","Africa","0.14481503"
"26","10","2020","0","0","Sudan","SDN","42813237","Africa","0.16817229"
"25","10","2020","18","1","Sudan","SDN","42813237","Africa","0.16817229"
"24","10","2020","0","0","Sudan","SDN","42813237","Africa","0.12612922"
"23","10","2020","0","0","Sudan","SDN","42813237","Africa","0.13080067"
"22","10","2020","0","0","Sudan","SDN","42813237","Africa","0.13080067"
"21","10","2020","27","0","Sudan","SDN","42813237","Africa","0.16583656"
"20","10","2020","6","0","Sudan","SDN","42813237","Africa","0.10277195"
"19","10","2020","0","0","Sudan","SDN","42813237","Africa","0.0887576"
"18","10","2020","0","0","Sudan","SDN","42813237","Africa","0.0887576"
"17","10","2020","0","0","Sudan","SDN","42813237","Africa","0.0887576"
"16","10","2020","0","0","Sudan","SDN","42813237","Africa","0.0887576"
"15","10","2020","0","0","Sudan","SDN","42813237","Africa","0.11912204"
"14","10","2020","6","0","Sudan","SDN","42813237","Africa","0.19853673"
"13","10","2020","15","0","Sudan","SDN","42813237","Africa","0.18452237"
"12","10","2020","0","0","Sudan","SDN","42813237","Africa","0.14948648"
"11","10","2020","0","0","Sudan","SDN","42813237","Africa","0.14948648"
"10","10","2020","2","0","Sudan","SDN","42813237","Africa","0.18218664"
"9","10","2020","0","0","Sudan","SDN","42813237","Africa","0.17751519"
"8","10","2020","15","0","Sudan","SDN","42813237","Africa","0.21021536"
"7","10","2020","0","0","Sudan","SDN","42813237","Africa","0.17517947"
"6","10","2020","0","0","Sudan","SDN","42813237","Africa","0.22890117"
"5","10","2020","0","0","Sudan","SDN","42813237","Africa","0.22890117"
"4","10","2020","0","0","Sudan","SDN","42813237","Africa","0.27561569"
"3","10","2020","0","0","Sudan","SDN","42813237","Africa","0.27561569"
"2","10","2020","13","0","Sudan","SDN","42813237","Africa","0.27561569"
"1","10","2020","34","0","Sudan","SDN","42813237","Africa","0.24525125"
"30","9","2020","0","0","Sudan","SDN","42813237","Africa","0.16583656"
"29","9","2020","0","0","Sudan","SDN","42813237","Africa","0.16583656"
"28","9","2020","0","0","Sudan","SDN","42813237","Africa","0.31765877"
"27","9","2020","14","0","Sudan","SDN","42813237","Africa","0.31765877"
"26","9","2020","0","0","Sudan","SDN","42813237","Africa","0.36203756"
"25","9","2020","14","0","Sudan","SDN","42813237","Africa","0.36203756"
"24","9","2020","0","0","Sudan","SDN","42813237","Africa","0.3293374"
"23","9","2020","23","0","Sudan","SDN","42813237","Africa","0.3293374"
"22","9","2020","0","0","Sudan","SDN","42813237","Africa","0.27561569"
"21","9","2020","20","0","Sudan","SDN","42813237","Africa","0.34568748"
"20","9","2020","0","0","Sudan","SDN","42813237","Africa","0.80816127"
"19","9","2020","0","0","Sudan","SDN","42813237","Africa","0.80816127"
"18","9","2020","0","0","Sudan","SDN","42813237","Africa","0.80816127"
"17","9","2020","0","0","Sudan","SDN","42813237","Africa","0.80816127"
"16","9","2020","0","0","Sudan","SDN","42813237","Africa","0.80816127"
"15","9","2020","65","2","Sudan","SDN","42813237","Africa","0.80816127"
"14","9","2020","0","0","Sudan","SDN","42813237","Africa","0.65633907"
"13","9","2020","33","1","Sudan","SDN","42813237","Africa","0.65633907"
"12","9","2020","0","0","Sudan","SDN","42813237","Africa","0.91560468"
"11","9","2020","0","0","Sudan","SDN","42813237","Africa","0.91560468"
"10","9","2020","0","0","Sudan","SDN","42813237","Africa","1.08144124"
"9","9","2020","0","0","Sudan","SDN","42813237","Africa","1.08144124"
"8","9","2020","30","1","Sudan","SDN","42813237","Africa","1.40377146"
"7","9","2020","218","9","Sudan","SDN","42813237","Africa","1.33369967"
"6","9","2020","0","0","Sudan","SDN","42813237","Africa","1.32202104"
"5","9","2020","0","0","Sudan","SDN","42813237","Africa","1.32202104"
"4","9","2020","0","0","Sudan","SDN","42813237","Africa","1.40844291"
"3","9","2020","0","0","Sudan","SDN","42813237","Africa","1.50187196"
"2","9","2020","0","0","Sudan","SDN","42813237","Africa","1.64435126"
"1","9","2020","0","0","Sudan","SDN","42813237","Africa","1.81953072"
"31","8","2020","0","0","Sudan","SDN","42813237","Africa","1.81953072"
"30","8","2020","144","0","Sudan","SDN","42813237","Africa","2.04376044"
"29","8","2020","0","0","Sudan","SDN","42813237","Africa","2.06244625"
"28","8","2020","71","4","Sudan","SDN","42813237","Africa","2.17222538"
"27","8","2020","0","0","Sudan","SDN","42813237","Africa","2.00638882"
"26","8","2020","138","4","Sudan","SDN","42813237","Africa","2.19791837"
"25","8","2020","0","0","Sudan","SDN","42813237","Africa","2.05543907"
"24","8","2020","213","3","Sudan","SDN","42813237","Africa","2.20025409"
"23","8","2020","0","0","Sudan","SDN","42813237","Africa","1.70274441"
"22","8","2020","37","0","Sudan","SDN","42813237","Africa","1.80551636"
"21","8","2020","40","4","Sudan","SDN","42813237","Africa","1.88259533"
"20","8","2020","61","3","Sudan","SDN","42813237","Africa","1.78916628"
"19","8","2020","75","2","Sudan","SDN","42813237","Africa","1.64668698"
"18","8","2020","0","0","Sudan","SDN","42813237","Africa","1.56960802"
"17","8","2020","96","5","Sudan","SDN","42813237","Africa","1.56960802"
"16","8","2020","152","5","Sudan","SDN","42813237","Africa","1.56493656"
"15","8","2020","47","1","Sudan","SDN","42813237","Africa","1.20990618"
"14","8","2020","0","0","Sudan","SDN","42813237","Africa","1.44581453"
"13","8","2020","82","6","Sudan","SDN","42813237","Africa","1.44581453"
"12","8","2020","77","5","Sudan","SDN","42813237","Africa","1.25428498"
"11","8","2020","62","8","Sudan","SDN","42813237","Africa","1.24260635"
"10","8","2020","0","0","Sudan","SDN","42813237","Africa","1.18888464"
"9","8","2020","44","4","Sudan","SDN","42813237","Africa","1.38274992"
"8","8","2020","70","6","Sudan","SDN","42813237","Africa","1.43180017"
"7","8","2020","0","0","Sudan","SDN","42813237","Africa","1.26829933"
"6","8","2020","0","0","Sudan","SDN","42813237","Africa","1.52522922"
"5","8","2020","42","11","Sudan","SDN","42813237","Africa","1.52522922"
"4","8","2020","0","0","Sudan","SDN","42813237","Africa","1.74245176"
"3","8","2020","94","6","Sudan","SDN","42813237","Africa","2.27966879"
"2","8","2020","0","0","Sudan","SDN","42813237","Africa","2.24696862"
"1","8","2020","148","21","Sudan","SDN","42813237","Africa","2.60900618"
"31","7","2020","0","0","Sudan","SDN","42813237","Africa","2.2633187"
"30","7","2020","0","0","Sudan","SDN","42813237","Africa","2.2633187"
"29","7","2020","72","5","Sudan","SDN","42813237","Africa","2.75615693"
"28","7","2020","39","3","Sudan","SDN","42813237","Africa","2.58798465"
"27","7","2020","83","2","Sudan","SDN","42813237","Africa","2.65104925"
"26","7","2020","65","7","Sudan","SDN","42813237","Africa","2.45718398"
"25","7","2020","0","0","Sudan","SDN","42813237","Africa","2.41280518"
"24","7","2020","110","2","Sudan","SDN","42813237","Africa","2.52024859"
"23","7","2020","0","0","Sudan","SDN","42813237","Africa","2.43616244"
"22","7","2020","135","13","Sudan","SDN","42813237","Africa","2.63937062"
"21","7","2020","230","13","Sudan","SDN","42813237","Africa","2.86126461"
"20","7","2020","80","7","Sudan","SDN","42813237","Africa","2.32404758"
"19","7","2020","155","5","Sudan","SDN","42813237","Africa","2.38010501"
"18","7","2020","0","0","Sudan","SDN","42813237","Africa","2.01806745"
"17","7","2020","0","0","Sudan","SDN","42813237","Africa","2.22828281"
"16","7","2020","211","11","Sudan","SDN","42813237","Africa","2.22828281"
"15","7","2020","0","0","Sudan","SDN","42813237","Africa","2.47119834"
"14","7","2020","66","7","Sudan","SDN","42813237","Africa","2.47119834"
"13","7","2020","0","0","Sudan","SDN","42813237","Africa","2.31704041"
